0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,65,0,0,0,0,0,0,64,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,65,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,58,58,74,1,2,57,58,58,57,74,0,1,2,58,57,51,0,0,0,0,0,0,50,57,57,58,0,1,2,57,57,57,58,0,1,2,57,57,57,57,58,0,1,2,57,58,51,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,44,45,44,45,44,45,44,44,44,65,0,0,0,0,0,0,0,64,44,45,44,45,44,45,44,45,44,45,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,58,58,14,15,16,57,58,58,57,74,14,15,16,58,57,51,0,0,0,0,0,0,50,71,57,58,14,15,16,57,71,57,58,14,15,16,57,71,57,71,72,14,15,16,57,58,51,0,0,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,58,59,58,59,58,6,7,8,9,51,0,0,0,0,0,0,0,50,58,59,58,59,6,7,8,9,58,59,58,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,71,72,72,28,29,30,71,72,72,71,89,28,29,30,72,71,51,0,0,0,0,0,0,50,71,71,72,28,29,30,71,71,71,72,28,29,30,71,71,71,71,72,28,29,30,71,72,51,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,58,59,58,59,58,20,21,22,23,51,0,0,0,0,0,0,0,50,58,59,58,59,20,24,25,23,58,59,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,116,117,117,117,117,117,117,136,137,117,117,117,117,117,117,117,51,0,0,0,0,0,0,50,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,116,117,51,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,72,73,72,73,72,34,35,36,37,51,0,0,0,0,0,1,0,50,72,73,72,73,34,38,39,37,72,73,72,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,102,103,102,103,102,103,102,150,151,103,102,103,102,103,116,117,51,0,0,0,0,0,0,50,102,103,116,117,116,117,116,117,116,117,116,117,116,117,116,117,116,117,116,117,116,116,117,51,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,104,105,104,105,104,105,104,104,105,43,44,45,44,0,0,0,0,50,104,105,104,105,104,105,104,105,104,105,104,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,102,103,116,117,116,117,116,117,116,117,116,117,116,117,116,117,51,0,64,44,44,44,45,48,102,102,103,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,116,117,51,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,118,119,118,119,118,119,118,104,105,74,58,59,58,0,0,0,0,50,118,119,118,119,118,119,118,119,118,119,118,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,102,103,102,103,102,103,102,103,102,103,102,103,102,103,102,103,43,44,48,102,102,102,116,102,116,102,117,117,116,117,130,131,116,117,116,117,116,117,116,117,116,117,116,117,102,116,117,51,0,0,0,0,0,0,0
